Quote_ID,Customer_ID,Sales_Rep_ID,Product_ID,Quote_Request_Date,Quote_Sent_Date,Quote_Viewed_Date,Quote_Accepted_Date,Shipment_Booked_Date,Shipment_Completed_Date,Origin_Country,Destination_Country,Route,Transport_Mode,Carrier,Quoted_Amount_USD,Final_Booked_Amount_USD,Lead_Time_Days,Response_Time_Hours,Quote_Status,Drop_Off_Stage,Drop_Off_Reason,Priority_Level,Customer_Segment
1751,1504,8,16,2024-09-12,2024-09-13 02:00:00,2024-09-13 15:00:00,2024-09-15 18:00:00,,,Brazil,South Africa,Brazil -> South Africa ,Sea,Cargo Carriers,10434.35,,26,60,Accepted,Quote Accepted,Route Constraint,High,sme
1752,1560,9,10,2024-06-07,2024-06-07 12:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Air,Qatar,2386.5,,28,72,Sent,Quote Sent,Slow Response,High,Retail
1753,1624,2,11,2024-11-06,2024-11-06 02:00:00,2024-11-07 04:00:00,,,,USA,Netherlands,USA -> Netherlands ,Sea,FedEx,17451.84,,10,10,Viewed,Quote Viewed,Slow Response,Low,sme
1754,1884,9,13,2024-07-30,2024-07-31 09:00:00,,,,,Germany,India,Germany -> India ,Air,Qatar,2417.13,,30,2,Sent,Quote Viewed,,Medium,Manufacturing
1755,1027,7,15,2024-11-06,2024-11-06 03:00:00,,,,,USA,Netherlands,USA -> Netherlands ,Road,Cargo Carriers,19643.58,,22,68,Sent,Quote Sent,Route Constraint,Medium,sme
1756,1449,3,9,2024-01-19,2024-01-21 03:00:00,2024-01-22 09:00:00,2024-01-23 09:00:00,2024-01-27 09:00:00,2024-02-07 09:00:00,Netherlands,UK,Netherlands -> UK ,Sea,Cargo Carriers,4295.57,3954.981397655323,28,50,Completed,,,Low,Small Business
1757,1477,8,7,2024-07-04,2024-07-06 09:00:00,2024-07-07 15:00:00,2024-07-07 16:00:00,2024-07-08 16:00:00,,USA,UK,USA -> UK ,Road,ONE,7377.21,7893.685006338979,1,13,Booked,,,Low,Enterprise
1758,1619,8,7,2024-09-17,2024-09-18 20:00:00,,,,,UK,India,UK -> India ,Sea,FedEx,2193.89,,16,68,Sent,Quote Accepted,Competitor Won,High,Manufacturing
1759,1859,8,22,2024-04-09,2024-04-11 05:00:00,,,,,South Africa,Netherlands,South Africa -> Netherlands ,Sea,Emirates,1970.15,,26,20,Sent,Quote Viewed,Documentation Concerns,Medium,Retail
1760,1357,6,21,2024-08-15,2024-08-17 02:00:00,,,,,South Africa,India,South Africa -> India ,Road,PIL,12083.98,,15,57,Sent,Quote Viewed,,Medium,Manufacturing
1761,1005,9,24,2024-01-19,2024-01-19 17:00:00,,,,,China,India,China -> India ,Sea,FedEx,7926.35,,11,22,Sent,Quote Sent,Documentation Concerns,Low,Small Business
1762,1383,4,18,2024-06-19,2024-06-19 04:00:00,2024-06-20 03:00:00,,,,South Africa,Brazil,South Africa -> Brazil ,Air,PIL,17471.09,,12,62,Viewed,Quote Viewed,No Feedback,High,sme
1763,1029,8,8,2024-11-06,2024-11-06 16:00:00,2024-11-08 07:00:00,,,,UK,Germany,UK -> Germany ,Sea,PIL ,19544.34,,26,36,Viewed,Quote Viewed,Price Too High,Medium,SME
1764,1528,4,18,2024-07-16,2024-07-17 04:00:00,2024-07-17 06:00:00,,,,Brazil,China,Brazil -> China ,Sea,Cargo Carriers,1871.9,,7,19,Viewed,Quote Viewed,Route Constraint,Medium,Small Business
1765,1974,3,16,2024-11-27,2024-11-29 07:00:00,,,,,UK,India,UK -> India ,Air,Cargo Carriers,9205.79,,9,28,Sent,Quote Sent,Competitor Won,Low,sme
1766,1306,9,9,2024-01-28,2024-01-29 13:00:00,2024-01-30 01:00:00,2024-02-01 16:00:00,2024-02-05 16:00:00,2024-02-08 16:00:00,India,UK,India -> UK ,Road,DHL,11133.08,11431.107136371134,7,42,Completed,,No Feedback,High,sme
1767,1484,9,19,2024-01-12,2024-01-14 07:00:00,2024-01-15 00:00:00,,,,Netherlands,Germany,Netherlands -> Germany ,Air,Emirates ,9496.56,,26,35,Viewed,Quote Viewed,Documentation Concerns,Low,Manufacturing
1768,1866,9,22,2024-04-03,2024-04-05 05:00:00,2024-04-05 07:00:00,2024-04-07 11:00:00,,,India,Germany,India -> Germany ,Air,ONE,9221.55,,8,62,Accepted,Quote Accepted,Route Constraint,High,sme
1769,1104,4,8,2024-10-18,2024-10-18 15:00:00,2024-10-19 21:00:00,2024-10-21 06:00:00,,,Brazil,South Africa,Brazil -> South Africa ,Sea,Qatar,13247.55,,15,39,Accepted,Quote Sent,Competitor Won,Low,Retail
1770,1779,9,22,2024-01-06,2024-01-08 15:00:00,2024-01-09 17:00:00,2024-01-11 16:00:00,2024-01-12 16:00:00,2024-01-14 16:00:00,UK,Germany,UK -> Germany ,Road,Costco,1775.75,1857.7012449447177,17,59,Completed,,Slow Response,High,sme
1771,1007,5,9,2024-05-10,2024-05-12 19:00:00,,,,,India,USA,India -> USA ,Road,ONE,9224.33,,17,37,Sent,Quote Sent,No Feedback,High,sme
1772,1970,5,9,2024-03-01,2024-03-03 10:00:00,2024-03-04 03:00:00,2024-03-05 11:00:00,,,USA,South Africa,USA -> South Africa ,Air,FedEx,10356.51,,19,65,Accepted,Quote Viewed,Documentation Concerns,Low,sme
1773,1639,1,4,2024-01-13,2024-01-14 02:00:00,2024-01-15 19:00:00,2024-01-17 19:00:00,,,UK,China,UK -> China ,Road,Emirates,17050.09,,27,20,Accepted,Quote Accepted,Price Too High,High,Retail
1774,1366,7,12,2024-11-02,2024-11-04 04:00:00,,,,,Netherlands,USA,Netherlands -> USA ,Sea,Maersk,1405.28,,1,22,Sent,Quote Viewed,No Feedback,Low,Retail
1775,1149,10,12,2024-03-01,2024-03-02 22:00:00,,,,,China,India,China -> India ,Air,MSC,4420.01,,30,21,Sent,Quote Viewed,Price Too High,High,Small Business
1776,1931,1,12,2024-03-06,2024-03-07 02:00:00,2024-03-08 03:00:00,2024-03-10 22:00:00,2024-03-12 22:00:00,2024-03-15 22:00:00,South Africa,Brazil,South Africa -> Brazil ,Sea,FedEx,17615.24,17433.054235320647,30,5,Completed,,No Feedback,Medium,Enterprise
1777,1497,3,22,2024-09-05,2024-09-07 10:00:00,2024-09-09 08:00:00,2024-09-11 03:00:00,,,Brazil,USA,Brazil -> USA ,Air,FedEx,10999.07,,14,11,Accepted,Quote Viewed,,High,Retail
1778,1677,2,11,2024-06-30,2024-06-30 13:00:00,2024-07-01 01:00:00,,,,Brazil,Germany,Brazil -> Germany ,Sea,Cargo Carriers ,13283.9,,2,68,Viewed,Quote Accepted,Price Too High,Low,Enterprise
1779,1725,5,17,2024-11-13,2024-11-14 19:00:00,,,,,South Africa,UK,South Africa -> UK ,Road,Costco,10534.35,,4,44,Sent,Quote Accepted,,Medium,Manufacturing
1780,1422,10,12,2024-01-16,2024-01-18 18:00:00,2024-01-19 13:00:00,2024-01-21 18:00:00,,,South Africa,China,South Africa -> China ,Sea,Emirates,5509.21,,26,57,Accepted,Quote Sent,Competitor Won,Medium,Retail
1781,1588,3,12,2024-09-18,2024-09-18 10:00:00,2024-09-19 15:00:00,2024-09-21 10:00:00,2024-09-24 10:00:00,,India,UK,India -> UK ,Sea,MSC,16890.92,16939.276656956696,5,64,Booked,,,Medium,Manufacturing
1782,1914,6,20,2024-10-27,2024-10-28 08:00:00,,,,,India,South Africa,India -> South Africa ,Sea,FedEx,1732.21,,19,37,Sent,Quote Accepted,Documentation Concerns,Medium,Enterprise
1783,1500,2,5,2024-05-15,2024-05-15 14:00:00,,,,,UK,USA,UK -> USA ,Sea,Emirates,4752.08,,11,54,Sent,Quote Sent,Slow Response,Medium,Enterprise
1784,1202,2,10,2024-08-16,2024-08-17 10:00:00,2024-08-18 06:00:00,2024-08-18 22:00:00,,,Germany,India,Germany -> India ,Sea,MSC,19728.87,,7,62,Accepted,Quote Viewed,Price Too High,Medium,Manufacturing
1785,1637,6,12,2024-01-26,2024-01-26 08:00:00,,,,,South Africa,Germany,South Africa -> Germany ,Sea,ONE,7391.41,,14,38,Sent,Quote Accepted,Documentation Concerns,High,sme
1786,1822,10,3,2024-07-09,2024-07-11 14:00:00,2024-07-12 17:00:00,,,,China,Brazil,China -> Brazil ,Air,FedEx,16587.07,,23,1,Viewed,Quote Sent,Competitor Won,High,SME
1787,1735,10,15,2024-08-30,2024-08-30 12:00:00,,,,,Brazil,UK,Brazil -> UK ,Road,PIL,9959.43,,18,21,Sent,Quote Viewed,Price Too High,Low,Manufacturing
1788,1809,9,7,2024-05-04,2024-05-04 09:00:00,2024-05-04 12:00:00,,,,Brazil,UK,Brazil -> UK ,Road,MSC ,13905.12,,12,5,Viewed,Quote Sent,Slow Response,High,sme
1789,1910,4,18,2024-07-26,2024-07-27 13:00:00,2024-07-29 09:00:00,2024-07-30 16:00:00,2024-08-01 16:00:00,2024-08-21 16:00:00,UK,USA,UK -> USA ,Road,DHL,10495.71,11426.967019699863,3,1,Completed,,No Feedback,Low,Retail
1790,1442,7,8,2024-04-18,2024-04-20 20:00:00,,,,,South Africa,Netherlands,South Africa -> Netherlands ,Road,Costco,10874.93,,26,53,Sent,Quote Sent,Documentation Concerns,High,Retail
1791,1868,1,9,2024-04-29,2024-04-30 15:00:00,2024-05-01 03:00:00,2024-05-03 07:00:00,2024-05-07 07:00:00,,South Africa,Netherlands,South Africa -> Netherlands ,Sea,FedEx,6283.79,6515.314995548021,6,53,Booked,,,Medium,Retail
1792,1875,5,9,2024-08-10,2024-08-12 05:00:00,2024-08-13 20:00:00,,,,Brazil,South Africa,Brazil -> South Africa ,Road,Cargo Carriers,2765.56,,13,61,Viewed,Quote Accepted,Route Constraint,Low,SME
1793,1334,6,14,2024-06-05,2024-06-06 09:00:00,,,,,Netherlands,India,Netherlands -> India ,Sea,Costco,11811.7,,7,32,Sent,Quote Accepted,Competitor Won,High,sme
1794,1124,9,6,2024-11-16,2024-11-18 01:00:00,2024-11-18 19:00:00,2024-11-20 21:00:00,,,UK,Netherlands,UK -> Netherlands ,Air,Cargo Carriers,13685.77,,5,9,Accepted,Quote Sent,Documentation Concerns,Low,Manufacturing
1795,1212,4,16,2024-11-26,2024-11-26 18:00:00,,,,,UK,South Africa,UK -> South Africa ,Road,FedEx,10322.26,,2,7,Sent,Quote Viewed,Documentation Concerns,Low,SME
1796,1250,1,9,2024-04-14,2024-04-16 18:00:00,,,,,India,Germany,India -> Germany ,Sea,Emirates,14430.04,,22,42,Sent,Quote Viewed,Documentation Concerns,Medium,Manufacturing
1797,1870,3,13,2024-07-23,2024-07-25 00:00:00,,,,,UK,South Africa,UK -> South Africa ,Road,DHL,13863.03,,9,46,Sent,Quote Accepted,Competitor Won,Low,Small Business
1798,1818,5,6,2024-04-19,2024-04-21 06:00:00,2024-04-21 09:00:00,2024-04-23 09:00:00,,,UK,China,UK -> China ,Air,Maersk,5851.84,,3,25,Accepted,Quote Accepted,No Feedback,Medium,Enterprise
1799,1966,1,11,2024-05-08,2024-05-10 11:00:00,2024-05-10 20:00:00,2024-05-11 03:00:00,,,Netherlands,Germany,Netherlands -> Germany ,Sea,Emirates,2573.62,,8,68,Accepted,Quote Sent,Competitor Won,Low,Small Business
1800,1420,4,6,2024-01-26,2024-01-28 22:00:00,2024-01-29 11:00:00,,,,Germany,India,Germany -> India ,Sea,Cargo Carriers,4530.29,,2,61,Viewed,Quote Viewed,Slow Response,High,sme
1801,1617,2,17,2024-10-07,2024-10-07 13:00:00,2024-10-07 16:00:00,,,,USA,UK,USA -> UK ,Sea,Emirates,16646.0,,27,47,Viewed,Quote Accepted,,Medium,Retail
1802,1115,5,7,2024-07-27,2024-07-28 23:00:00,2024-07-29 08:00:00,2024-07-31 21:00:00,,,China,UK,China -> UK ,Sea,FedEx,4423.62,,2,55,Accepted,Quote Viewed,,High,Manufacturing
1803,1143,2,13,2024-09-04,2024-09-06 14:00:00,2024-09-06 22:00:00,,,,Netherlands,China,Netherlands -> China ,Road,Cargo Carriers,9134.03,,11,20,Viewed,Quote Sent,,Medium,SME
1804,1421,6,13,2024-05-24,2024-05-26 10:00:00,2024-05-27 02:00:00,2024-05-27 13:00:00,2024-06-01 13:00:00,,Germany,South Africa,Germany -> South Africa ,Air,ONE,6358.07,6233.078205058473,29,23,Booked,,Route Constraint,Medium,Small Business
1805,1962,3,2,2024-09-18,2024-09-18 03:00:00,,,,,Germany,Netherlands,Germany -> Netherlands ,Road,PIL,9620.09,,29,20,Sent,Quote Viewed,Documentation Concerns,High,sme
1806,1791,2,6,2024-08-20,2024-08-21 17:00:00,2024-08-23 17:00:00,2024-08-26 01:00:00,2024-08-31 01:00:00,,India,China,India -> China ,Air,FedEx ,0.0,0.0,28,60,Booked,,Documentation Concerns,Low,sme
1807,1885,6,9,2024-04-02,2024-04-03 07:00:00,,,,,Netherlands,Brazil,Netherlands -> Brazil ,Road,Costco,16265.79,,23,30,Sent,Quote Viewed,Price Too High,Medium,Small Business
1808,1151,5,6,2024-08-30,2024-08-30 08:00:00,,,,,South Africa,USA,South Africa -> USA ,Sea,Costco,3760.32,,17,68,Sent,Quote Viewed,Documentation Concerns,Low,Small Business
1809,1621,4,7,2024-02-26,2024-02-26 04:00:00,2024-02-26 09:00:00,2024-02-26 18:00:00,,,Brazil,UK,Brazil -> UK ,Sea,Qatar,6790.85,,24,41,Accepted,Quote Sent,Slow Response,Medium,sme
1810,1891,1,1,2024-05-01,2024-05-01 01:00:00,,,,,India,Brazil,India -> Brazil ,Road,FedEx,15672.67,,4,25,Sent,Quote Viewed,,Medium,sme
1811,1696,4,7,2024-08-18,2024-08-20 10:00:00,2024-08-20 11:00:00,2024-08-21 22:00:00,2024-08-25 22:00:00,,China,USA,China -> USA ,Road,Cargo Carriers,16559.39,15209.91419927471,21,22,Booked,,,Low,Small Business
1812,1242,10,8,2024-07-13,2024-07-15 20:00:00,2024-07-16 21:00:00,,,,India,Germany,India -> Germany ,Air,MSC,1699.39,,22,64,Viewed,Quote Viewed,Documentation Concerns,Medium,Retail
1813,1836,5,24,2024-02-12,2024-02-14 01:00:00,2024-02-15 19:00:00,2024-02-16 05:00:00,2024-02-20 05:00:00,2024-03-11 05:00:00,Netherlands,South Africa,Netherlands -> South Africa ,Sea,Maersk,6462.93,6726.88557287344,26,67,Completed,,Documentation Concerns,Medium,Small Business
1814,1267,7,6,2024-03-17,2024-03-18 19:00:00,2024-03-20 01:00:00,2024-03-20 04:00:00,,,India,UK,India -> UK ,Air,DHL,18869.44,,21,-1,Accepted,Quote Viewed,Route Constraint,High,Manufacturing
1815,1524,1,24,2024-04-03,2024-04-05 10:00:00,2024-04-05 12:00:00,2024-04-06 05:00:00,,,UK,India,UK -> India ,Air,Maersk,15052.72,,29,16,Accepted,Quote Sent,Route Constraint,High,Retail
1816,1201,3,16,2024-11-28,2024-11-28 09:00:00,2024-11-29 22:00:00,,,,China,India,China -> India ,Road,Qatar,11559.2,,17,7,Viewed,Quote Sent,Competitor Won,Low,Manufacturing
1817,1687,10,15,2024-12-19,2024-12-21 20:00:00,,,,,India,UK,India -> UK ,Air,Qatar,10328.0,,29,7,Sent,Quote Sent,Price Too High,Low,Small Business
1818,1370,7,23,2024-08-06,2024-08-08 04:00:00,,,,,UK,China,UK -> China ,Road,MSC,19318.67,,27,41,Sent,Quote Sent,Slow Response,High,Small Business
1819,1748,9,22,2024-03-02,2024-03-03 03:00:00,,,,,UK,USA,UK -> USA ,Road,ONE,17254.17,,2,59,Sent,Quote Viewed,Competitor Won,High,Enterprise
1820,1501,8,9,2024-08-27,2024-08-28 11:00:00,2024-08-30 04:00:00,,,,India,USA,India -> USA ,Road,DHL,7899.02,,10,17,Viewed,Quote Viewed,Route Constraint,Low,sme
1821,1181,6,5,2024-07-10,2024-07-11 19:00:00,2024-07-12 09:00:00,,,,Netherlands,Germany,Netherlands -> Germany ,Air,MSC,8345.94,,2,61,Viewed,Quote Accepted,Route Constraint,Medium,Enterprise
1822,1244,1,7,2024-11-23,2024-11-23 16:00:00,2024-11-25 00:00:00,,,,USA,Brazil,USA -> Brazil ,Road,MSC,2691.89,,18,25,Viewed,Quote Viewed,No Feedback,High,SME
1823,1612,5,25,2024-06-13,2024-06-15 03:00:00,2024-06-16 03:00:00,2024-06-17 09:00:00,,,Netherlands,Germany,Netherlands -> Germany ,Road,DHL,17018.95,,17,22,Accepted,Quote Sent,Price Too High,High,Retail
1824,1226,2,15,2024-03-21,2024-03-23 04:00:00,2024-03-25 04:00:00,2024-03-27 04:00:00,,,USA,South Africa,USA -> South Africa ,Road,DHL,5384.41,,11,17,Accepted,Quote Sent,,High,Retail
1825,1799,10,3,2024-11-29,2024-11-30 12:00:00,2024-12-01 12:00:00,,,,China,Netherlands,China -> Netherlands ,Sea,Costco,7187.48,,30,64,Viewed,Quote Sent,Documentation Concerns,Medium,sme
1826,1144,8,6,2024-06-03,2024-06-04 17:00:00,2024-06-05 09:00:00,,,,USA,China,USA -> China ,Air,Cargo Carriers,14108.75,,2,5,Viewed,Quote Accepted,,High,Enterprise
1827,1102,7,18,2024-10-29,2024-10-31 00:00:00,,,,,Brazil,Netherlands,Brazil -> Netherlands ,Sea,DHL,4542.61,,26,26,Sent,Quote Accepted,No Feedback,Medium,Small Business
1828,1149,8,25,2024-01-09,2024-01-11 04:00:00,2024-01-11 19:00:00,,,,South Africa,Germany,South Africa -> Germany ,Road,Cargo Carriers,16235.44,,20,9,Viewed,Quote Sent,Competitor Won,Medium,Retail
1829,1994,6,7,2024-03-17,2024-03-17 15:00:00,2024-03-19 02:00:00,2024-03-21 08:00:00,2024-03-26 08:00:00,2024-03-31 08:00:00,Netherlands,USA,Netherlands -> USA ,Road,Costco,15490.56,16691.81868712352,3,32,Completed,,Price Too High,High,Small Business
1830,1955,3,13,2024-09-12,2024-09-12 05:00:00,2024-09-13 11:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Air,Costco,2011.0,,11,53,Viewed,Quote Viewed,Competitor Won,Medium,sme
1831,1004,8,3,2024-01-02,2024-01-02 23:00:00,2024-01-04 21:00:00,2024-01-06 06:00:00,,,UK,South Africa,UK -> South Africa ,Sea,PIL,14474.71,,8,32,Accepted,Quote Viewed,Route Constraint,Medium,SME
1832,1810,4,19,2024-11-15,2024-11-16 20:00:00,,,,,India,Brazil,India -> Brazil ,Road,MSC ,1942.16,,19,54,Sent,Quote Viewed,Price Too High,Medium,sme
1833,1109,8,11,2024-06-21,2024-06-21 18:00:00,2024-06-23 11:00:00,,,,USA,UK,USA -> UK ,Sea,MSC,4369.1,,2,22,Viewed,Quote Accepted,Competitor Won,Medium,Small Business
1834,1822,1,5,2024-12-06,2024-12-06 11:00:00,2024-12-07 05:00:00,,,,USA,Germany,USA -> Germany ,Road,Emirates,5148.31,,20,51,Viewed,Quote Sent,Competitor Won,Medium,Manufacturing
1835,1720,6,6,2024-06-12,2024-06-14 23:00:00,2024-06-16 17:00:00,,,,USA,UK,USA -> UK ,Road,Costco,8091.0,,6,22,Viewed,Quote Sent,,Low,SME
1836,1221,9,12,2024-11-25,2024-11-25 14:00:00,2024-11-26 01:00:00,,,,South Africa,Brazil,South Africa -> Brazil ,Road,Qatar,3145.16,,19,1,Viewed,Quote Sent,No Feedback,High,Small Business
1837,1309,1,5,2024-03-27,2024-03-29 05:00:00,,,,,Germany,China,Germany -> China ,Air,Cargo Carriers,18209.53,,21,4,Sent,Quote Viewed,Documentation Concerns,Medium,Enterprise
1838,1191,10,4,2024-11-12,2024-11-14 17:00:00,2024-11-15 19:00:00,,,,Brazil,South Africa,Brazil -> South Africa ,Air,Qatar,6648.61,,22,70,Viewed,Quote Viewed,No Feedback,High,Enterprise
1839,1529,6,5,2024-06-08,2024-06-09 11:00:00,2024-06-10 00:00:00,2024-06-10 20:00:00,,,USA,Brazil,USA -> Brazil ,Air,MSC,13438.0,,27,13,Accepted,Quote Accepted,,High,sme
1840,1965,7,16,2024-05-28,2024-05-29 00:00:00,2024-05-30 22:00:00,,,,China,UK,China -> UK ,Air,PIL,3382.3,,6,33,Viewed,Quote Sent,Slow Response,Medium,sme
1841,1633,4,21,2024-05-09,2024-05-09 21:00:00,2024-05-11 02:00:00,,,,China,India,China -> India ,Road,Cargo Carriers,9515.58,,16,40,Viewed,Quote Accepted,Documentation Concerns,Medium,Manufacturing
1842,1137,2,2,2024-07-21,2024-07-23 13:00:00,,,,,China,Brazil,China -> Brazil ,Sea,Emirates,14315.2,,10,64,Sent,Quote Accepted,Price Too High,High,sme
1843,1148,5,15,2024-04-21,2024-04-21 05:00:00,,,,,USA,China,USA -> China ,Air,Emirates,14070.53,,14,64,Sent,Quote Viewed,Competitor Won,High,Enterprise
1844,1173,9,19,2024-12-07,2024-12-09 21:00:00,2024-12-11 01:00:00,2024-12-12 07:00:00,2024-12-17 07:00:00,,Brazil,UK,Brazil -> UK ,Air,Qatar,4520.32,4945.452795986722,21,14,Booked,,Slow Response,Medium,Retail
1845,1236,2,17,2024-11-29,2024-12-01 07:00:00,2024-12-03 07:00:00,2024-12-03 13:00:00,,,South Africa,USA,South Africa -> USA ,Road,Cargo Carriers,13363.56,,8,59,Accepted,Quote Sent,,High,Manufacturing
1846,1383,1,24,2024-08-06,2024-08-07 00:00:00,2024-08-07 16:00:00,2024-08-09 08:00:00,2024-08-13 08:00:00,,China,Netherlands,China -> Netherlands ,Road,FedEx,1129.89,1220.8205158417668,19,1,Booked,,Competitor Won,Low,Retail
1847,1243,9,1,2024-11-08,2024-11-10 04:00:00,2024-11-11 10:00:00,,,,UK,South Africa,UK -> South Africa ,Sea,Cargo Carriers,8906.82,,20,17,Viewed,Quote Viewed,No Feedback,Medium,Manufacturing
1848,1627,2,12,2024-07-02,2024-07-03 12:00:00,2024-07-05 02:00:00,2024-07-06 21:00:00,2024-07-09 21:00:00,,USA,Germany,USA -> Germany ,Sea,MSC,16525.5,15560.96974209427,23,5,Booked,,Competitor Won,High,Manufacturing
1849,1774,6,24,2024-12-26,2024-12-26 13:00:00,2024-12-27 21:00:00,,,,South Africa,Germany,South Africa -> Germany ,Road,Maersk,3037.84,,11,55,Viewed,Quote Accepted,Price Too High,Medium,SME
1850,1805,8,2,2024-09-08,2024-09-09 07:00:00,,,,,Germany,USA,Germany -> USA ,Road,PIL,5507.9,,27,63,Sent,Quote Accepted,Slow Response,High,Manufacturing
1851,1872,6,5,2024-10-06,2024-10-06 15:00:00,2024-10-06 20:00:00,2024-10-09 16:00:00,,,Netherlands,Germany,Netherlands -> Germany ,Air,MSC,18946.15,,15,57,Accepted,Quote Accepted,Competitor Won,Low,Enterprise
1852,1055,7,24,2024-05-05,2024-05-07 16:00:00,2024-05-09 07:00:00,2024-05-10 10:00:00,2024-05-12 10:00:00,,USA,China,USA -> China ,Sea,Cargo Carriers,19929.92,20620.819071697653,1,21,Booked,,Price Too High,High,Retail
1853,1512,3,10,2024-02-18,2024-02-20 18:00:00,2024-02-21 14:00:00,2024-02-24 13:00:00,,,Brazil,UK,Brazil -> UK ,Air,Costco ,2760.91,,3,6,Accepted,Quote Viewed,Price Too High,High,Retail
1854,1065,5,19,2024-05-14,2024-05-16 07:00:00,2024-05-18 00:00:00,,,,India,South Africa,India -> South Africa ,Road,Cargo Carriers,9466.69,,30,25,Viewed,Quote Sent,Slow Response,Low,sme
1855,1044,7,12,2024-01-11,2024-01-12 12:00:00,2024-01-14 07:00:00,,,,India,Germany,India -> Germany ,Air,Maersk,5047.86,,10,40,Viewed,Quote Viewed,Price Too High,High,SME
1856,1130,4,20,2024-11-18,2024-11-19 14:00:00,2024-11-20 12:00:00,2024-11-22 11:00:00,2024-11-25 11:00:00,2024-12-11 11:00:00,South Africa,USA,South Africa -> USA ,Sea,Qatar,1899.18,2087.399071651079,15,19,Completed,,Slow Response,Low,SME
1857,1222,9,16,2024-09-07,2024-09-09 01:00:00,2024-09-10 23:00:00,,,,India,Netherlands,India -> Netherlands ,Sea,MSC,9046.87,,7,48,Viewed,Quote Accepted,No Feedback,High,Retail
1858,1119,10,9,2024-10-20,2024-10-21 05:00:00,2024-10-22 23:00:00,,,,Germany,China,Germany -> China ,Sea,Emirates,6276.96,,14,5,Viewed,Quote Accepted,,High,Manufacturing
1859,1592,7,25,2024-08-21,2024-08-22 05:00:00,,,,,USA,Brazil,USA -> Brazil ,Sea,Maersk,11554.89,,21,64,Sent,Quote Sent,Competitor Won,Medium,Small Business
1860,1785,4,19,2024-09-18,2024-09-19 19:00:00,2024-09-21 12:00:00,2024-09-23 06:00:00,2024-09-25 06:00:00,2024-10-09 06:00:00,Germany,China,Germany -> China ,Air,DHL ,7872.25,7972.291830213304,9,40,Completed,,Price Too High,Medium,sme
1861,1076,6,7,2024-09-21,2024-09-22 17:00:00,,,,,India,China,India -> China ,Sea,FedEx,3665.18,,6,60,Sent,Quote Sent,Documentation Concerns,Medium,Small Business
1862,1961,9,23,2024-12-15,2024-12-16 21:00:00,2024-12-17 12:00:00,,,,Brazil,Germany,Brazil -> Germany ,Road,Qatar,6365.9,,23,5,Viewed,Quote Accepted,,Low,Retail
1863,1993,2,4,2024-10-27,2024-10-27 22:00:00,2024-10-29 22:00:00,2024-10-30 03:00:00,2024-11-03 03:00:00,2024-11-09 03:00:00,China,Netherlands,China -> Netherlands ,Air,Costco,1411.62,1464.7202407870363,12,40,Completed,,Documentation Concerns,Medium,Retail
1864,1495,2,17,2024-12-20,2024-12-20 02:00:00,,,,,USA,China,USA -> China ,Sea,Costco,19098.72,,5,71,Sent,Quote Viewed,Slow Response,Medium,Small Business
1865,1477,1,8,2024-09-11,2024-09-11 08:00:00,2024-09-12 21:00:00,,,,UK,Netherlands,UK -> Netherlands ,Air,ONE,2561.12,,25,16,Viewed,Quote Sent,Documentation Concerns,Medium,Manufacturing
1866,1628,8,22,2024-05-30,2024-05-31 05:00:00,2024-05-31 21:00:00,,,,Germany,Netherlands,Germany -> Netherlands ,Sea,Cargo Carriers,16962.04,,22,68,Viewed,Quote Sent,,High,Manufacturing
1867,1289,9,4,2024-01-30,2024-01-31 10:00:00,2024-02-01 15:00:00,2024-02-04 08:00:00,,,Germany,Netherlands,Germany -> Netherlands ,Air,PIL ,8674.92,,17,37,Accepted,Quote Viewed,,Medium,sme
1868,1376,10,3,2024-03-10,2024-03-11 08:00:00,2024-03-12 07:00:00,,,,UK,India,UK -> India ,Sea,Maersk ,8060.13,,9,16,Viewed,Quote Sent,,Medium,Small Business
1869,1141,6,3,2024-04-11,2024-04-11 20:00:00,,,,,UK,India,UK -> India ,Road,ONE,13969.98,,3,43,Sent,Quote Viewed,Competitor Won,High,Manufacturing
1870,1369,3,6,2024-02-04,2024-02-04 15:00:00,2024-02-05 16:00:00,2024-02-05 18:00:00,2024-02-09 18:00:00,2024-02-14 18:00:00,Netherlands,UK,Netherlands -> UK ,Air,Costco,8638.21,8891.705142508694,14,7,Completed,,,Medium,Manufacturing
1871,1701,6,22,2024-05-05,2024-05-06 23:00:00,2024-05-08 18:00:00,,,,Germany,Netherlands,Germany -> Netherlands ,Road,Cargo Carriers,15724.14,,10,53,Viewed,Quote Viewed,Documentation Concerns,High,Enterprise
1872,1157,7,17,2024-12-25,2024-12-25 11:00:00,2024-12-26 09:00:00,,,,Brazil,USA,Brazil -> USA ,Air,Cargo Carriers,9333.18,,18,41,Viewed,Quote Sent,Competitor Won,Low,Retail
1873,1754,6,21,2024-12-02,2024-12-03 16:00:00,2024-12-04 05:00:00,2024-12-06 02:00:00,2024-12-11 02:00:00,2024-12-24 02:00:00,Netherlands,India,Netherlands -> India ,Air,FedEx,7608.45,7358.989088578636,30,27,Completed,,,Medium,Small Business
